Year,Date,Host_Country,Host_City,Stage,Home_Team,Away_Team,Home_Score,Away_Score,Penalties,Penalties_Home_Score,Penalties_Away_Score,Winner,Draw
1930,1930-07-13,Uruguay,Montevideo,Group Stage,France,Mexico,4,1,0,0,0,France,0
1930,1930-07-13,Uruguay,Montevideo,Group Stage,United States,Belgium,3,0,0,0,0,United States,0
1930,1930-07-14,Uruguay,Montevideo,Group Stage,Romania,Peru,3,1,0,0,0,Romania,0
1930,1930-07-14,Uruguay,Montevideo,Group Stage,Yugoslavia,Brazil,2,1,0,0,0,Yugoslavia,0
1930,1930-07-15,Uruguay,Montevideo,Group Stage,Argentina,France,1,0,0,0,0,Argentina,0
1930,1930-07-16,Uruguay,Montevideo,Group Stage,Chile,Mexico,3,0,0,0,0,Chile,0
1930,1930-07-17,Uruguay,Montevideo,Group Stage,United States,Paraguay,3,0,0,0,0,United States,0
1930,1930-07-17,Uruguay,Montevideo,Group Stage,Yugoslavia,Bolivia,4,0,0,0,0,Yugoslavia,0
1930,1930-07-18,Uruguay,Montevideo,Group Stage,Uruguay,Peru,1,0,0,0,0,Uruguay,0
1930,1930-07-19,Uruguay,Montevideo,Group Stage,Argentina,Mexico,6,3,0,0,0,Argentina,0
1930,1930-07-19,Uruguay,Montevideo,Group Stage,Chile,France,1,0,0,0,0,Chile,0
1930,1930-07-20,Uruguay,Montevideo,Group Stage,Brazil,Bolivia,4,0,0,0,0,Brazil,0
1930,1930-07-20,Uruguay,Montevideo,Group Stage,Paraguay,Belgium,1,0,0,0,0,Paraguay,0
1930,1930-07-21,Uruguay,Montevideo,Group Stage,Uruguay,Romania,4,0,0,0,0,Uruguay,0
1930,1930-07-22,Uruguay,Montevideo,Group Stage,Argentina,Chile,3,1,0,0,0,Argentina,0
1930,1930-07-26,Uruguay,Montevideo,Semi-final,Argentina,United States,6,1,0,0,0,Argentina,0
1930,1930-07-27,Uruguay,Montevideo,Semi-final,Uruguay,Yugoslavia,6,1,0,0,0,Uruguay,0
1930,1930-07-30,Uruguay,Montevideo,Final,Uruguay,Argentina,4,2,0,0,0,Uruguay,0
